id,nome,ruolo,squadra,mv,presenze,fm,gol,assist,rig_segnati,rig_sbagliati,gol_subiti,rig_parati,ammonizioni,espulsioni,giornata,giornate_giocate,stagione,chiave
64776,Sabiri,C,Fiorentina,6.0,1,6.0,0,0,0,0,0,0,0,0,38,38,2025-2026,sabiri
96480,Boloca,C,Sassuolo,6.0,2,6.0,0,0,0,0,0,0,0,0,38,38,2025-2026,boloca
102496,Sohm,C,Bologna,6.0,13,5.98,0,0,0,0,0,0,1,0,38,38,2025-2026,sohm
68771,Koopmeiners,C,Juventus,6.06,33,5.98,0,0,0,0,0,0,5,0,38,38,2025-2026,koopmeiners
116114,Gineitis,C,Torino,6.02,29,5.95,0,1,0,0,0,0,5,0,38,38,2025-2026,gineitis
117810,Ramadani,C,Lecce,6.0,37,5.95,1,0,0,0,0,0,10,0,38,38,2025-2026,ramadani
40227,Thorsby,C,Cremonese,5.86,11,5.95,1,0,0,0,0,0,2,0,38,38,2025-2026,thorsby
70706,Rovella,C,Lazio,6.09,11,5.95,0,1,0,0,0,0,2,1,38,38,2025-2026,rovella
116902,Ebenezer Akinsanmiro,C,Pisa,5.96,24,5.94,0,1,0,0,0,0,2,0,38,38,2025-2026,ebenezerakinsanmiro
119901,Ordonez,C,Parma,5.88,28,5.94,1,0,0,0,0,0,4,0,38,38,2025-2026,ordonez
101863,Oier Zarraga,C,Udinese,6.0,24,5.93,0,0,0,0,0,0,2,0,38,38,2025-2026,oierzarraga
110213,Collocolo,C,Cremonese,6.0,8,5.93,0,0,0,0,0,0,1,0,38,38,2025-2026,collocolo
61017,Aebischer,C,Pisa,5.93,35,5.93,1,2,0,0,0,0,8,0,38,38,2025-2026,aebischer
97355,Helgason,C,Lecce,5.93,8,5.93,0,0,0,0,0,0,0,0,38,38,2025-2026,helgason
110209,Toure,C,Pisa,5.88,32,5.92,1,0,0,0,0,0,4,1,38,38,2025-2026,toure
96525,Ferguson,C,Bologna,5.94,27,5.92,1,0,0,0,0,0,6,0,38,38,2025-2026,ferguson
102274,Estevez,C,Parma,5.93,32,5.91,0,1,0,0,0,0,2,0,38,38,2025-2026,estevez
119918,Hojholt,C,Pisa,5.97,17,5.9,0,0,0,0,0,0,2,0,38,38,2025-2026,hojholt
110211,Piccinini,C,Pisa,5.96,25,5.89,0,0,0,0,0,0,3,0,38,38,2025-2026,piccinini
120322,Amorim,C,Genoa,5.94,11,5.89,0,0,0,0,0,0,1,0,38,38,2025-2026,amorim
70288,Niasse,C,Verona,5.89,19,5.89,0,1,0,0,0,0,1,0,38,38,2025-2026,niasse
49181,Grassi,C,Cremonese,5.98,30,5.88,0,0,0,0,0,0,4,1,38,38,2025-2026,grassi
109784,Suslov,C,Verona,6.0,11,5.86,0,0,0,0,0,0,1,1,38,38,2025-2026,suslov
116026,Lipani,C,Sassuolo,5.89,24,5.85,0,1,0,0,0,0,3,0,38,38,2025-2026,lipani
61532,Frattesi,C,Inter,5.84,22,5.84,0,0,0,0,0,0,0,0,38,38,2025-2026,frattesi
110125,Masini,C,Genoa,5.92,28,5.83,0,1,0,0,0,0,5,0,38,38,2025-2026,masini
111870,Fazzini,C,Fiorentina,5.9,20,5.83,0,0,0,0,0,0,2,0,38,38,2025-2026,fazzini
38964,Gagliardini,C,Verona,5.88,29,5.83,1,0,0,0,0,0,9,0,38,38,2025-2026,gagliardini
77967,Anjorin,C,Torino,5.88,15,5.83,0,0,0,0,0,0,1,0,38,38,2025-2026,anjorin
115389,Belahyane,C,Lazio,5.86,13,5.82,0,2,0,0,0,0,1,1,38,38,2025-2026,belahyane
118415,Payero,C,Cremonese,5.86,25,5.82,1,0,0,0,0,0,8,0,38,38,2025-2026,payero
114912,Bondo,C,Cremonese,5.91,27,5.81,0,0,0,0,0,0,5,0,38,38,2025-2026,bondo
39468,Tameze,C,Torino,5.84,24,5.79,0,0,0,0,0,0,3,0,38,38,2025-2026,tameze
110067,Vranckx,C,Sassuolo,5.83,16,5.77,0,0,0,0,0,0,2,0,38,38,2025-2026,vranckx
18657,Akpa Akpro,C,Verona,5.83,22,5.76,1,0,0,0,0,0,9,0,38,38,2025-2026,akpaakpro
110540,Onana,C,Genoa,5.75,3,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,onana
73108,Almoatasem Al Musrati,C,Verona,5.84,18,5.69,0,1,0,0,0,0,5,0,38,38,2025-2026,almoatasemalmusrati
110547,Fofana,C,Lecce,5.67,5,5.67,0,0,0,0,0,0,0,0,38,38,2025-2026,fofana
100764,Ilic,C,Torino,5.75,8,5.62,0,0,0,0,0,0,2,0,38,38,2025-2026,ilic
116070,Vural,C,Pisa,5.75,15,5.61,0,0,0,0,0,0,4,0,38,38,2025-2026,vural
61398,Marin,C,Pisa,5.7,23,5.55,0,0,0,0,0,0,7,0,38,38,2025-2026,marin
120230,Frangella,C,Sassuolo,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,frangella
120321,Przyborek,C,Lazio,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,przyborek
120370,Lottici Tessadri,C,Cremonese,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,lotticitessadri
49778,Dimarco,D,Inter,6.9,35,7.72,7,16,0,0,0,0,3,0,38,38,2025-2026,dimarco
117151,Bisseck,D,Inter,6.44,23,6.83,3,1,0,0,0,0,2,0,38,38,2025-2026,bisseck
119945,Wesley,D,Roma,6.4,30,6.82,5,0,0,0,0,0,6,1,38,38,2025-2026,wesley
102886,Scalvini,D,Atalanta,6.38,24,6.81,3,1,0,0,0,0,2,0,38,38,2025-2026,scalvini
67789,Bremer,D,Juventus,6.31,26,6.81,4,3,0,0,0,0,5,0,38,38,2025-2026,bremer
115326,Cabal,D,Juventus,6.0,12,6.7,2,0,0,0,0,0,1,0,38,38,2025-2026,cabal
68112,Dumfries,D,Inter,6.17,20,6.62,3,1,0,0,0,0,2,0,38,38,2025-2026,dumfries
70846,Pavlovic,D,Milan,6.17,34,6.61,5,1,0,0,0,0,4,0,38,38,2025-2026,pavlovic
26211,Spinazzola,D,Napoli,6.19,32,6.55,3,3,0,0,0,0,2,0,38,38,2025-2026,spinazzola
43014,Zappacosta,D,Atalanta,6.23,35,6.54,3,3,0,0,0,0,3,0,38,38,2025-2026,zappacosta
109993,Østigård,D,Genoa,6.1,30,6.53,5,1,0,0,0,0,7,0,38,38,2025-2026,stigard
51495,Rrahmani,D,Napoli,6.26,21,6.52,2,1,0,0,0,0,2,0,38,38,2025-2026,rrahmani
61306,Bastoni,D,Inter,6.41,28,6.52,1,4,0,0,0,0,6,0,38,38,2025-2026,bastoni
49438,Mancini,D,Roma,6.22,36,6.51,4,2,0,0,0,0,9,0,38,38,2025-2026,mancini
65752,Solet,D,Udinese,6.31,35,6.51,3,1,1,0,0,0,1,0,38,38,2025-2026,solet
29287,Alberto Moreno,D,Como 1907,6.19,19,6.5,2,1,0,0,0,0,4,0,38,38,2025-2026,albertomoreno
59906,Gosens,D,Fiorentina,6.12,26,6.5,3,1,0,0,0,0,2,0,38,38,2025-2026,gosens
20809,Di Lorenzo,D,Napoli,6.21,26,6.46,2,1,0,0,0,0,1,0,38,38,2025-2026,dilorenzo
95128,Kempf,D,Como 1907,6.06,34,6.45,4,1,0,0,0,0,3,0,38,38,2025-2026,kempf
101933,Rensch,D,Roma,6.19,24,6.44,1,4,0,0,0,0,1,0,38,38,2025-2026,rensch
110166,Gatti,D,Juventus,6.11,21,6.44,2,0,0,0,0,0,3,0,38,38,2025-2026,gatti
67743,N'Dicka,D,Roma,6.23,31,6.44,3,0,0,0,0,0,5,0,38,38,2025-2026,ndicka
94722,Rafel Obrador,D,Torino,6.19,16,6.44,1,3,0,0,0,0,1,0,38,38,2025-2026,rafelobrador
102281,Cambiaso,D,Juventus,6.25,36,6.43,3,4,0,0,0,0,3,1,38,38,2025-2026,cambiaso
101889,Kalulu,D,Juventus,6.22,37,6.42,2,4,0,0,0,0,3,0,38,38,2025-2026,kalulu
120124,Athekame,D,Milan,6.07,27,6.4,2,2,0,0,0,0,3,0,38,38,2025-2026,athekame
118223,Bartesaghi,D,Milan,6.31,31,6.39,2,0,0,0,0,0,3,0,38,38,2025-2026,bartesaghi
71540,Vojvoda,D,Como 1907,6.11,30,6.39,2,2,0,0,0,0,1,0,38,38,2025-2026,vojvoda
63227,Maripan,D,Torino,6.15,27,6.37,2,0,0,0,0,0,4,0,38,38,2025-2026,maripan
51611,Akanji,D,Inter,6.23,33,6.35,2,0,0,0,0,0,4,0,38,38,2025-2026,akanji
63346,Mario Hermoso,D,Roma,6.11,27,6.33,3,2,0,0,0,0,9,0,38,38,2025-2026,mariohermoso
66280,Celik,D,Roma,6.26,34,6.32,1,2,0,0,0,0,2,1,38,38,2025-2026,celik
115890,Alex Valle,D,Como 1907,6.19,28,6.31,1,4,0,0,0,0,3,0,38,38,2025-2026,alexvalle
102383,Kristensen,D,Udinese,6.05,28,6.3,3,0,0,0,0,0,4,0,38,38,2025-2026,kristensen
37476,Kabasele,D,Udinese,6.02,30,6.27,3,0,0,0,0,0,5,1,38,38,2025-2026,kabasele
66177,Juan Miranda,D,Bologna,6.23,32,6.27,1,3,0,0,0,0,6,0,38,38,2025-2026,juanmiranda
102394,Luis Henrique,D,Inter,6.13,30,6.26,1,2,0,0,0,0,1,0,38,38,2025-2026,luishenrique
111260,Beukema,D,Napoli,6.04,24,6.26,2,0,0,0,0,0,2,0,38,38,2025-2026,beukema
120195,Pedro Felipe,D,Sassuolo,6.0,3,6.25,0,1,0,0,0,0,0,0,38,38,2025-2026,pedrofelipe
60745,Aaron Martin,D,Genoa,6.17,33,6.24,1,5,0,0,0,0,2,0,38,38,2025-2026,aaronmartin
45492,Ulisses Garcia,D,Sassuolo,6.04,13,6.23,1,2,0,0,0,0,3,0,38,38,2025-2026,ulissesgarcia
94747,Miguel Gutierrez,D,Napoli,6.06,28,6.23,1,1,0,0,0,0,0,0,38,38,2025-2026,miguelgutierrez
116862,Palestra,D,Cagliari,6.09,37,6.22,1,4,0,0,0,0,3,0,38,38,2025-2026,palestra
96172,Pedersen,D,Torino,6.09,29,6.22,1,2,0,0,0,0,3,0,38,38,2025-2026,pedersen
98169,Holm,D,Juventus,6.22,8,6.22,0,0,0,0,0,0,0,0,38,38,2025-2026,holm
110713,Zanoli,D,Udinese,5.97,19,6.21,1,2,0,0,0,0,1,0,38,38,2025-2026,zanoli
63096,Marusic,D,Lazio,6.11,33,6.21,1,2,0,0,0,0,1,1,38,38,2025-2026,marusic
65667,Mina,D,Cagliari,6.0,26,6.21,2,0,0,0,0,0,4,0,38,38,2025-2026,mina
119938,Idrissi,D,Cagliari,5.98,23,6.2,2,0,0,0,0,0,3,0,38,38,2025-2026,idrissi
119654,Rodriguez,D,Cagliari,6.03,17,6.19,1,0,0,0,0,0,3,0,38,38,2025-2026,rodriguez
102062,Valeri,D,Parma,6.18,34,6.18,0,2,0,0,0,0,2,0,38,38,2025-2026,valeri
95516,Kossounou,D,Atalanta,5.97,19,6.18,1,0,0,0,0,0,1,0,38,38,2025-2026,kossounou
119741,Norton-Cuffy,D,Genoa,5.94,27,6.17,2,1,0,0,0,0,4,0,38,38,2025-2026,nortoncuffy
102450,Bernasconi,D,Atalanta,6.16,23,6.16,0,3,0,0,0,0,3,0,38,38,2025-2026,bernasconi
29803,de Vrij,D,Inter,6.2,11,6.15,0,0,0,0,0,0,1,0,38,38,2025-2026,devrij
109544,Muharemovic,D,Sassuolo,6.11,32,6.14,2,2,0,0,0,0,7,0,38,38,2025-2026,muharemovic
110692,Vasquez,D,Genoa,6.08,36,6.14,1,0,0,0,0,0,2,0,38,38,2025-2026,vasquez
119152,Jacobo Ramon,D,Como 1907,6.16,32,6.14,2,0,0,0,0,0,11,1,38,38,2025-2026,jacoboramon
49722,Angelino,D,Roma,6.29,7,6.14,0,0,0,0,0,0,2,0,38,38,2025-2026,angelino
117029,Saul Coco,D,Torino,6.07,35,6.13,1,1,0,0,0,0,3,0,38,38,2025-2026,saulcoco
95701,Joao Mario Lopes,D,Bologna,6.0,10,6.13,1,0,0,0,0,0,1,0,38,38,2025-2026,joaomariolopes
102806,De Winter,D,Milan,6.0,26,6.12,1,1,0,0,0,0,1,0,38,38,2025-2026,dewinter
49392,Ehizibue,D,Udinese,5.94,32,6.11,2,0,0,0,0,0,5,0,38,38,2025-2026,ehizibue
102058,Carlos Augusto,D,Inter,6.09,34,6.1,1,1,0,0,0,0,6,0,38,38,2025-2026,carlosaugusto
120134,Cham,D,Verona,6.1,6,6.1,0,0,0,0,0,0,0,0,38,38,2025-2026,cham
66418,Delprato,D,Parma,5.97,35,6.09,2,0,0,0,0,0,5,0,38,38,2025-2026,delprato
110522,Baschirotto,D,Cremonese,5.88,29,6.07,2,0,0,0,0,0,2,0,38,38,2025-2026,baschirotto
65433,Bellanova,D,Atalanta,6.09,24,6.07,0,1,0,0,0,0,2,0,38,38,2025-2026,bellanova
65906,Dodô,D,Fiorentina,6.06,36,6.07,1,2,0,0,0,0,7,0,38,38,2025-2026,dodo
71322,Kelly,D,Juventus,6.03,35,6.07,1,1,0,0,0,0,4,0,38,38,2025-2026,kelly
17958,Acerbi,D,Inter,6.12,18,6.06,0,1,0,0,0,0,3,0,38,38,2025-2026,acerbi
18035,Cuadrado,D,Pisa,5.97,19,6.06,1,0,1,0,0,0,3,0,38,38,2025-2026,cuadrado
50946,Diego Carlos,D,Como 1907,6.06,27,6.06,1,0,0,0,0,0,8,0,38,38,2025-2026,diegocarlos
61933,Buongiorno,D,Napoli,6.09,33,6.06,0,1,0,0,0,0,3,0,38,38,2025-2026,buongiorno
119717,Frese,D,Verona,6.05,31,6.05,2,0,0,0,0,0,8,0,38,38,2025-2026,frese
119838,Tiago Gabriel,D,Lecce,6.0,37,6.03,2,0,0,0,0,0,7,0,38,38,2025-2026,tiagogabriel
43566,Luperto,D,Cremonese,6.04,16,6.03,0,1,0,0,0,0,2,0,38,38,2025-2026,luperto
58709,Tomori,D,Milan,6.12,33,6.03,0,2,0,0,0,0,7,0,38,38,2025-2026,tomori
59174,Estupinan,D,Milan,5.97,19,6.03,1,1,0,0,0,0,5,1,38,38,2025-2026,estupinan
69407,Gallo,D,Lecce,6.0,37,6.01,0,4,0,0,0,0,3,0,38,38,2025-2026,gallo
116841,Odogu,D,Milan,6.0,2,6.0,0,0,0,0,0,0,0,0,38,38,2025-2026,odogu
21310,Biraghi,D,Torino,6.0,14,6.0,0,0,0,0,0,0,0,0,38,38,2025-2026,biraghi
29918,Lazaro,D,Torino,6.03,31,6.0,0,2,0,0,0,0,4,0,38,38,2025-2026,lazaro
39172,Goldaniga,D,Como 1907,6.0,2,6.0,0,0,0,0,0,0,0,0,38,38,2025-2026,goldaniga
45105,Romagna,D,Sassuolo,6.0,5,6.0,0,0,0,0,0,0,0,0,38,38,2025-2026,romagna
95212,Terracciano,D,Cremonese,6.03,36,6.0,2,0,0,0,0,0,6,0,38,38,2025-2026,terracciano
102357,Parisi,D,Fiorentina,6.04,23,5.98,1,1,0,0,0,0,6,0,38,38,2025-2026,parisi
106221,Hien,D,Atalanta,6.0,28,5.98,1,0,0,0,0,0,5,0,38,38,2025-2026,hien
112625,Mario Gila,D,Lazio,6.06,31,5.98,0,0,0,0,0,0,4,1,38,38,2025-2026,mariogila
118068,Ghilardi,D,Roma,6.0,23,5.98,0,0,0,0,0,0,1,0,38,38,2025-2026,ghilardi
20379,Djimsiti,D,Atalanta,6.05,34,5.98,0,0,0,0,0,0,4,0,38,38,2025-2026,djimsiti
58739,Ismajli,D,Torino,6.06,25,5.98,0,1,0,0,0,0,5,0,38,38,2025-2026,ismajli
64709,Olivera,D,Napoli,6.04,25,5.98,0,0,0,0,0,0,3,0,38,38,2025-2026,olivera
68545,Lucumi,D,Bologna,5.97,29,5.98,1,0,0,0,0,0,5,0,38,38,2025-2026,lucumi
62553,Gabbia,D,Milan,6.03,30,5.97,0,0,0,0,0,0,4,0,38,38,2025-2026,gabbia
95518,Van Der Brempt,D,Como 1907,6.0,20,5.97,0,1,0,0,0,0,2,0,38,38,2025-2026,vanderbrempt
110625,Obert,D,Cagliari,6.06,35,5.96,0,3,0,0,0,0,9,0,38,38,2025-2026,obert
19506,Lykogiannis,D,Bologna,6.05,10,5.95,0,1,0,0,0,0,3,0,38,38,2025-2026,lykogiannis
72863,Nuno Tavares,D,Lazio,6.07,23,5.95,0,0,0,0,0,0,5,0,38,38,2025-2026,nunotavares
109914,Bertola,D,Udinese,5.98,28,5.94,0,1,0,0,0,0,3,0,38,38,2025-2026,bertola
111765,Circati,D,Parma,5.94,31,5.94,1,0,0,0,0,0,6,0,38,38,2025-2026,circati
118201,Comuzzo,D,Fiorentina,5.94,27,5.94,1,0,0,0,0,0,2,0,38,38,2025-2026,comuzzo
120135,Belghali,D,Verona,5.83,26,5.94,2,0,0,0,0,0,6,0,38,38,2025-2026,belghali
56975,Kamara,D,Udinese,6.0,26,5.94,0,2,0,0,0,0,5,0,38,38,2025-2026,kamara
117802,Idzes,D,Sassuolo,5.96,35,5.93,0,0,0,0,0,0,2,0,38,38,2025-2026,idzes
119841,Smolcic,D,Como 1907,6.06,28,5.93,0,1,0,0,0,0,8,0,38,38,2025-2026,smolcic
105359,Heggem,D,Bologna,5.96,27,5.92,0,0,0,0,0,0,0,1,38,38,2025-2026,heggem
120138,Siebert,D,Lecce,5.84,21,5.92,1,0,0,0,0,0,3,0,38,38,2025-2026,siebert
17855,Bianchetti,D,Cremonese,5.94,27,5.91,0,2,0,0,0,0,4,0,38,38,2025-2026,bianchetti
65975,Bradaric,D,Verona,5.93,29,5.91,0,1,0,0,0,0,2,0,38,38,2025-2026,bradaric
67771,Zappa,D,Cagliari,5.89,31,5.91,0,3,0,0,0,0,2,0,38,38,2025-2026,zappa
95264,Ebosse,D,Torino,5.97,13,5.91,0,1,0,0,0,0,3,0,38,38,2025-2026,ebosse
110424,Angori,D,Pisa,5.9,35,5.9,0,2,0,0,0,0,2,0,38,38,2025-2026,angori
120136,Troilo,D,Parma,5.9,21,5.9,1,0,0,0,0,0,7,1,38,38,2025-2026,troilo
21376,Antonio Caracciolo,D,Pisa,5.9,35,5.9,2,0,0,0,0,0,10,0,38,38,2025-2026,antoniocaracciolo
70336,Walukiewicz,D,Sassuolo,5.99,34,5.9,0,1,0,0,0,0,7,0,38,38,2025-2026,walukiewicz
102393,Valenti,D,Parma,6.02,27,5.89,0,0,0,0,0,0,7,0,38,38,2025-2026,valenti
119839,Danilo Veiga,D,Lecce,6.0,36,5.89,0,1,0,0,0,0,9,0,38,38,2025-2026,daniloveiga
102761,Carboni,D,Parma,5.88,7,5.88,0,0,0,0,0,0,0,0,38,38,2025-2026,carboni
119726,Ahanor,D,Atalanta,5.98,22,5.88,0,0,0,0,0,0,2,1,38,38,2025-2026,ahanor
17350,Kolasinac,D,Atalanta,5.97,19,5.88,0,0,0,0,0,0,3,0,38,38,2025-2026,kolasinac
61624,Pellegrini,D,Lazio,5.92,24,5.88,1,0,0,0,0,0,8,0,38,38,2025-2026,pellegrini
78068,Nkounkou,D,Torino,5.94,11,5.88,0,1,0,0,0,0,3,0,38,38,2025-2026,nkounkou
102743,Vitik,D,Bologna,5.95,19,5.87,0,0,0,0,0,0,3,0,38,38,2025-2026,vitik
117727,Marcandalli,D,Genoa,5.9,32,5.87,0,2,0,0,0,0,4,0,38,38,2025-2026,marcandalli
119843,Provstgaard Nielsen,D,Lazio,5.93,26,5.87,0,0,0,0,0,0,3,0,38,38,2025-2026,provstgaardnielsen
120151,Britschgi,D,Parma,5.95,29,5.86,0,2,0,0,0,0,6,0,38,38,2025-2026,britschgi
64713,Ranieri,D,Fiorentina,5.91,34,5.84,1,0,0,0,0,0,8,1,38,38,2025-2026,ranieri
76574,Zortea,D,Bologna,5.84,32,5.84,0,2,0,0,0,0,2,0,38,38,2025-2026,zortea
20915,Hysaj,D,Lazio,5.83,5,5.83,0,0,0,0,0,0,0,0,38,38,2025-2026,hysaj
49386,Tsimikas,D,Roma,5.85,18,5.82,0,0,0,0,0,0,1,0,38,38,2025-2026,tsimikas
61478,Casale,D,Bologna,5.82,12,5.82,0,0,0,0,0,0,0,0,38,38,2025-2026,casale
110179,Canestrelli,D,Pisa,5.78,37,5.81,1,0,0,0,0,0,4,0,38,38,2025-2026,canestrelli
113640,Zemura,D,Udinese,5.88,17,5.81,0,1,0,0,0,0,3,0,38,38,2025-2026,zemura
15981,Albiol,D,Pisa,5.81,8,5.81,0,1,0,0,0,0,1,0,38,38,2025-2026,albiol
35198,Sabelli,D,Genoa,5.96,16,5.81,0,0,0,0,0,0,0,0,38,38,2025-2026,sabelli
111403,Coulibaly,D,Sassuolo,5.85,20,5.8,0,0,0,0,0,0,2,0,38,38,2025-2026,coulibaly
114323,Doig,D,Sassuolo,5.89,30,5.8,0,0,0,0,0,0,5,0,38,38,2025-2026,doig
110366,Bella Kotchap,D,Verona,5.87,19,5.79,0,0,0,0,0,0,3,0,38,38,2025-2026,bellakotchap
119926,Folino,D,Cremonese,5.58,18,5.79,1,0,0,0,0,0,1,0,38,38,2025-2026,folino
120286,Helland,D,Bologna,5.93,6,5.79,0,0,0,0,0,0,2,0,38,38,2025-2026,helland
17861,Juan Jesus,D,Napoli,6.0,24,5.79,0,0,0,0,0,0,9,0,38,38,2025-2026,juanjesus
68630,Nelsson,D,Verona,5.89,38,5.79,0,0,0,0,0,0,4,0,38,38,2025-2026,nelsson
38408,Romagnoli,D,Lazio,5.91,32,5.78,0,0,0,0,0,0,6,1,38,38,2025-2026,romagnoli
119765,Kouadio,D,Fiorentina,5.75,3,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,kouadio
119851,Slotsager,D,Verona,5.75,8,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,slotsager
119858,Cocchi,D,Inter,5.75,1,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,cocchi
119905,Perez,D,Lecce,5.75,1,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,perez
119942,Denoon,D,Pisa,6.0,2,5.75,0,0,0,0,0,0,1,0,38,38,2025-2026,denoon
119948,Ndaba,D,Lecce,5.75,14,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,ndaba
120301,Zatterstrom,D,Genoa,5.75,3,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,zatterstrom
120363,Ouedraogo,D,Genoa,5.75,2,5.75,0,0,0,0,0,0,0,0,38,38,2025-2026,ouedraogo
59671,Lazzari,D,Lazio,5.79,23,5.74,0,0,0,0,0,0,2,0,38,38,2025-2026,lazzari
111607,Floriani,D,Cremonese,5.75,28,5.73,0,1,0,0,0,0,2,0,38,38,2025-2026,floriani
115486,Barbieri,D,Cremonese,5.87,29,5.73,0,1,0,0,0,0,8,0,38,38,2025-2026,barbieri
118189,Marianucci,D,Torino,5.82,10,5.73,0,0,0,0,0,0,2,0,38,38,2025-2026,marianucci
119515,Fortini,D,Fiorentina,5.72,16,5.72,0,0,0,0,0,0,0,0,38,38,2025-2026,fortini
120326,Edmundsson,D,Verona,5.94,15,5.72,0,0,0,0,0,0,3,0,38,38,2025-2026,edmundsson
20949,Darmian,D,Inter,5.71,6,5.71,0,0,0,0,0,0,0,0,38,38,2025-2026,darmian
44231,Patric,D,Lazio,5.79,14,5.71,0,0,0,0,0,0,2,0,38,38,2025-2026,patric
120158,Ziolkowski,D,Roma,5.85,18,5.7,0,0,0,0,0,0,3,0,38,38,2025-2026,ziolkowski
63647,Mazzocchi,D,Napoli,5.75,16,5.7,0,1,0,0,0,0,0,1,38,38,2025-2026,mazzocchi
120272,Arizala,D,Udinese,5.69,10,5.69,0,0,0,0,0,0,0,0,38,38,2025-2026,arizala
16028,Sergi Roberto,D,Como 1907,5.78,20,5.69,0,0,0,0,0,0,3,0,38,38,2025-2026,sergiroberto
39349,Rugani,D,Fiorentina,5.81,6,5.69,0,0,0,0,0,0,2,0,38,38,2025-2026,rugani
111845,Ze Pedro Figueiredo,D,Cagliari,5.8,23,5.68,0,1,0,0,0,0,6,0,38,38,2025-2026,zepedrofigueiredo
115277,Dossena,D,Cagliari,5.86,12,5.68,0,1,0,0,0,0,5,0,38,38,2025-2026,dossena
18182,De Silvestri,D,Bologna,5.77,12,5.68,0,0,0,0,0,0,2,0,38,38,2025-2026,desilvestri
120288,Balbo,D,Fiorentina,5.67,6,5.67,0,0,0,0,0,0,0,0,38,38,2025-2026,balbo
60452,Pol Lirola,D,Verona,5.75,6,5.67,0,0,0,0,0,0,1,0,38,38,2025-2026,pollirola
52316,Pezzella,D,Cremonese,5.79,31,5.65,0,1,0,0,0,0,8,1,38,38,2025-2026,pezzella
110296,Oyegoke,D,Verona,5.71,15,5.62,0,0,0,0,0,0,2,0,38,38,2025-2026,oyegoke
119295,Faye,D,Cremonese,5.69,8,5.62,0,0,0,0,0,0,1,0,38,38,2025-2026,faye
63203,Pongracic,D,Fiorentina,5.79,35,5.61,0,0,0,0,0,0,12,0,38,38,2025-2026,pongracic
116897,Coppola,D,Pisa,5.8,7,5.6,0,0,0,0,0,0,3,0,38,38,2025-2026,coppola
119711,Kialonda,D,Lecce,5.77,23,5.59,0,0,0,0,0,0,6,1,38,38,2025-2026,kialonda
106152,Ndiaye,D,Parma,5.79,11,5.58,0,0,0,0,0,0,4,0,38,38,2025-2026,ndiaye
119761,Jean,D,Lecce,5.67,7,5.58,0,0,0,0,0,0,1,0,38,38,2025-2026,jean
120327,Mlacic,D,Udinese,5.75,7,5.58,0,0,0,0,0,0,2,0,38,38,2025-2026,mlacic
112699,Fali Cande,D,Sassuolo,5.64,12,5.55,0,0,0,0,0,0,2,0,38,38,2025-2026,falicande
119394,Valentini,D,Verona,5.75,21,5.55,0,0,0,0,0,0,7,0,38,38,2025-2026,valentini
119821,Otoa,D,Genoa,5.77,13,5.55,0,0,0,0,0,0,1,0,38,38,2025-2026,otoa
113466,Iling-Junior,D,Pisa,5.5,5,5.5,0,0,0,0,0,0,0,0,38,38,2025-2026,ilingjunior
35172,Ceccherini,D,Cremonese,5.62,9,5.5,0,1,0,0,0,0,1,1,38,38,2025-2026,ceccherini
94808,Lamptey,D,Fiorentina,5.5,2,5.5,0,0,0,0,0,0,0,0,38,38,2025-2026,lamptey
48281,Calabresi,D,Pisa,5.64,26,5.48,0,0,0,0,0,0,8,0,38,38,2025-2026,calabresi
120284,Bozhinov,D,Pisa,5.62,9,5.44,0,0,0,0,0,0,2,0,38,38,2025-2026,bozhinov
120229,Macchioni,D,Sassuolo,5.5,1,5.0,0,0,0,0,0,0,1,0,38,38,2025-2026,macchioni
120333,Raterink,D,Cagliari,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,raterink
120346,Doucoure,D,Genoa,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,doucoure
65903,Bakker,D,Atalanta,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,bakker
18210,Terracciano,P,Milan,6.25,2,7.25,0,0,0,0,0,0,0,0,38,38,2025-2026,terracciano
44433,Contini Baranovsky,P,Napoli,6.0,1,7.0,0,0,0,0,0,0,0,0,38,38,2025-2026,continibaranovsky
119794,Pessina,P,Bologna,6.4,4,6.8,0,0,0,0,0,0,0,0,38,38,2025-2026,pessina
102681,Rinaldi,P,Parma,6.0,1,6.5,0,0,0,0,0,0,1,0,38,38,2025-2026,rinaldi
44633,Milinkovic-Savic,P,Napoli,6.41,27,6.28,0,1,0,0,0,0,0,0,38,38,2025-2026,milinkovicsavic
95090,Josep Martinez,P,Inter,6.42,5,6.25,0,0,0,0,0,0,0,0,38,38,2025-2026,josepmartinez
