id,nome,ruolo,squadra,mv,presenze,fm,gol,assist,rig_segnati,rig_sbagliati,gol_subiti,rig_parati,ammonizioni,espulsioni,giornata,giornate_giocate,stagione,chiave,squadra_prev,mv_prev,fm_prev,presenze_prev,gol_prev,assist_prev,rig_segnati_prev,rig_sbagliati_prev,gol_subiti_prev,rig_parati_prev,ammonizioni_prev,espulsioni_prev,cambiato_squadra,delta_fm,da_titolare,subentrato,sostituito,pct_titolare,squadra_n,modulo,titolare_prob,titolare,titolare_fonte,rigorista,piazzati,indisponibile,infortunio,rientro_data,rientro_nota,giorni_stop,stop_lungo,gs_squadra,pg_squadra,gs_partita_squadra,gs_squadra_prev,pg_squadra_prev,gs_partita_squadra_prev,eta,nato_il,nome_completo,soprannome,obiettivo,fm_ponderata,bonus,punteggio,fascia,prezzo_indicativo
64709,Olivera,D,Napoli,5.75,3,5.75,0,0,0,0,0,0,0,0,5,4,2026-2027,olivera,Napoli,6.04,5.98,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-0.23,1,2,1,0.25,napoli,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,29,31/10/1997,,,,5.92,0.2,6.12,Scommessa,1-4
119821,Otoa,D,Genoa,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,otoa,Genoa,5.77,5.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.05,0,1,0,0.0,genoa,,0,0,,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,22,13/05/2004,,,,5.54,0.2,5.74,Scommessa,1-4
113048,Oyono,D,Frosinone,6.62,4,6.62,0,1,0,0,0,0,1,0,5,4,2026-2027,oyono,,,,,,,,,,,,,0,,3,1,0,0.75,frosinone,3-4-3,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,,,,25,12/04/2001,,,,6.62,0.7,7.32,Semi-top,15-29
119561,Palma,D,Udinese,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,palma,,,,,,,,,,,,,0,,1,0,1,0.25,udinese,,0,0,,0,0,infortunato,Infortunio muscolare,28/09/2026,il difensore nel primo turno di A contro il Como costretto al cambio per un lieve problema muscolare all'adduttore della coscia destra che lo terrà ai box fino alla fine di settembre.,12.0,,10,4,2.5,48.0,38.0,1.26,18,13/03/2008,,,,5.5,0.0,5.5,Scommessa,1-4
98928,Patterson,D,Torino,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,patterson,,,,,,,,,,,,,0,,0,1,0,0.0,torino,,0,0,,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,25,16/10/2001,,,,5.5,0.2,5.7,Scommessa,1-4
49976,Pavard,D,Inter,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,pavard,,,,,,,,,,,,,0,,1,1,0,0.25,inter,,0,0,,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,30,28/03/1996,,,,6.0,0.0,6.0,Scommessa,1-4
70846,Pavlovic,D,Milan,6.12,4,5.88,0,0,0,0,0,0,2,0,5,4,2026-2027,pavlovic,Milan,6.17,6.61,34.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0,-0.73,4,0,0,1.0,milan,3-5-1,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,25,24/05/2001,,,,6.42,0.7,7.12,Semi-top,15-29
63203,Pongracic,D,Fiorentina,5.5,2,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,pongracic,Fiorentina,5.79,5.61,35.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,-0.11,1,1,1,0.25,fiorentina,,0,0,,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,29,11/09/1997,,,,5.59,0.2,5.79,Scommessa,1-4
119843,Provstgaard Nielsen,D,Lazio,6.12,4,6.0,0,0,0,0,0,0,1,0,5,4,2026-2027,provstgaardnielsen,Lazio,5.93,5.87,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.13,4,0,0,1.0,lazio,3-4-2,1,1,probabili formazioni,0,0,,,,,,,3,4,0.75,40.0,38.0,1.05,23,04/06/2003,,,,5.91,0.7,6.61,Scommessa,1-4
111873,Rafa Marin,D,Napoli,6.12,4,6.0,0,0,0,0,0,0,1,0,5,4,2026-2027,rafamarin,,,,,,,,,,,,,0,,4,0,1,1.0,napoli,4-4-1,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,24,19/05/2002,,,,6.0,0.7,6.7,Medio,5-14
94722,Rafa Obrador,D,Sassuolo,5.75,2,5.75,0,0,0,0,0,0,0,0,5,4,2026-2027,rafaobrador,Torino,6.19,6.44,16.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-0.69,0,2,0,0.0,sassuolo,,0,0,,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,22,24/02/2004,,,,6.25,0.2,6.45,Scommessa,1-4
64713,Ranieri,D,Fiorentina,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ranieri,Fiorentina,5.91,5.84,34.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0,0.16,2,0,1,0.5,fiorentina,4-4-0,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,27,23/04/1999,,,,5.86,0.7,6.56,Scommessa,1-4
101933,Rensch,D,Roma,0.0,1,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,rensch,Roma,6.19,6.44,24.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-6.44,0,1,0,0.0,roma,,0,0,,0,0,,,,,,,1,4,0.25,31.0,38.0,0.82,23,18/01/2003,,,,5.72,0.2,5.92,Scommessa,1-4
110535,Ricardo Mangas,D,Monza,6.38,4,7.38,1,2,0,0,0,0,0,0,5,4,2026-2027,ricardomangas,,,,,,,,,,,,,0,,4,0,1,1.0,monza,,0,0,,0,0,,,,,,,11,4,2.75,,,,28,19/03/1998,,,,7.38,0.2,7.58,Semi-top,15-29
119654,Rodriguez,D,Cagliari,6.25,4,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,rodriguez,Cagliari,6.03,6.19,17.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.06,4,0,1,1.0,cagliari,2-6-1,1,1,probabili formazioni,0,0,,,,,,,2,4,0.5,53.0,38.0,1.39,21,30/05/2005,,,,6.21,0.7,6.91,Medio,5-14
17403,Rodriguez,D,Torino,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,rodriguez,,,,,,,,,,,,,0,,0,1,0,0.0,torino,,0,0,,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,34,25/08/1992,,,,6.0,-0.3,5.7,Scommessa,1-4
51495,Rrahmani,D,Napoli,6.5,4,6.62,0,1,0,0,0,0,0,0,5,4,2026-2027,rrahmani,Napoli,6.26,6.52,21.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.1,4,0,0,1.0,napoli,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,32,24/02/1994,,,,6.56,-0.3,6.26,Scommessa,1-4
35198,Sabelli,D,Genoa,6.0,1,6.0,0,0,0,0,0,0,1,0,5,4,2026-2027,sabelli,Genoa,5.96,5.81,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19,2,0,1,0.5,genoa,,0,0,,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,33,13/01/1993,,,,5.84,-0.3,5.54,Scommessa,1-4
119724,Sagrado,D,Venezia,6.0,3,7.5,1,0,0,0,0,0,0,0,5,4,2026-2027,sagrado,,,,,,,,,,,,,0,,1,2,1,0.25,venezia,,0,0,,0,0,,,,,,,11,4,2.75,,,,22,30/01/2004,,,,7.5,0.2,7.7,Top,30-50
117029,Saul Coco,D,Torino,5.88,4,5.88,0,0,0,0,0,0,0,0,5,4,2026-2027,saulcoco,Torino,6.07,6.13,35.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-0.25,4,0,1,1.0,torino,3-4-1,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,27,09/02/1999,,,,6.07,0.7,6.77,Medio,5-14
102886,Scalvini,D,Atalanta,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,scalvini,Atalanta,6.38,6.81,24.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-0.69,4,0,0,1.0,atalanta,4-3-2,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,23,11/12/2003,,,,6.58,0.7,7.28,Semi-top,15-29
119759,Schingtienne,D,Venezia,5.5,4,5.25,0,0,0,0,0,0,2,0,5,4,2026-2027,schingtienne,,,,,,,,,,,,,0,,4,0,0,1.0,venezia,3-2-2,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,,,,24,14/08/2002,,,,5.25,0.7,5.95,Scommessa,1-4
120138,Siebert,D,Lecce,6.25,4,6.12,0,0,0,0,0,0,1,0,5,4,2026-2027,siebert,Lecce,5.84,5.92,21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.2,3,1,0,0.75,lecce,4-3-1,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,24,02/04/2002,,,,5.99,0.7,6.69,Scommessa,1-4
119841,Smolcic,D,Como,5.5,2,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,smolcic,Como 1907,6.06,5.93,28.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0,-0.43,0,2,0,0.0,como,,0,0,,0,0,,,,,,,4,4,1.0,29.0,38.0,0.76,26,17/08/2000,,,,5.85,0.2,6.05,Scommessa,1-4
65752,Solet,D,Udinese,5.83,3,5.83,0,0,0,0,0,0,0,0,5,4,2026-2027,solet,Udinese,6.31,6.51,35.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,-0.68,3,0,1,0.75,udinese,,0,0,,2,0,infortunato,Infortunio muscolare,30/09/2026,"il difensore il 7 settembre contro la Lazio costretto al cambio per una lesione al muscolo pettineo della gamba sinistra, è recuperabile dalla fine di settembre.",14.0,,10,4,2.5,48.0,38.0,1.26,26,07/02/2000,,,,6.37,0.2,6.57,Scommessa,1-4
26211,Spinazzola,D,Napoli,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,spinazzola,Napoli,6.19,6.55,32.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-0.43,3,1,0,0.75,napoli,4-4-1,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,33,25/03/1993,,,,6.43,0.2,6.63,Scommessa,1-4
39584,Stones,D,Inter,5.83,3,5.83,0,0,0,0,0,0,0,0,5,4,2026-2027,stones,,,,,,,,,,,,,0,,1,2,1,0.25,inter,,0,0,,0,0,infortunato,,,"il difensore alle prese con un risentimento ai flessori della coscia sinistra, recuperabile da inizio ottobre.",,sì,6,4,1.5,35.0,38.0,0.92,32,28/05/1994,,,,5.83,-1.0,4.83,Scommessa,1-4
71550,Sugawara,D,Cagliari,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,sugawara,,,,,,,,,,,,,0,,0,1,0,0.0,cagliari,,0,0,,0,0,,,,,,,2,4,0.5,53.0,38.0,1.39,26,28/06/2000,,,,5.5,0.2,5.7,Scommessa,1-4
95960,Sutalo,D,Lazio,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,sutalo,,,,,,,,,,,,,0,,1,0,1,0.25,lazio,,0,0,,0,0,,,,,,,3,4,0.75,40.0,38.0,1.05,26,28/02/2000,,,,5.5,0.2,5.7,Scommessa,1-4
95212,Terracciano,D,Milan,0.0,1,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,terracciano,Cremonese,6.03,6.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,-6.0,0,1,0,0.0,milan,,0,0,,0,0,,,,,,,4,4,1.0,57.0,38.0,1.5,23,08/02/2003,,,,5.54,0.2,5.74,Scommessa,1-4
63462,Terzic,D,Frosinone,5.5,2,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,terzic,,,,,,,,,,,,,0,,0,2,0,0.0,frosinone,,0,0,,0,0,,,,,,,4,4,1.0,,,,27,17/08/1999,,,,5.5,0.2,5.7,Scommessa,1-4
110749,Theate,D,Bologna,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,theate,,,,,,,,,,,,,0,,2,0,0,0.5,bologna,4-3-2,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,26,25/05/2000,,,,6.0,0.7,6.7,Scommessa,1-4
70142,Thierry Correia,D,Venezia,5.67,3,5.67,0,0,0,0,0,0,0,0,5,4,2026-2027,thierrycorreia,,,,,,,,,,,,,0,,1,2,1,0.25,venezia,,0,0,,0,0,,,,,,,11,4,2.75,,,,27,09/03/1999,,,,5.67,0.2,5.87,Scommessa,1-4
119838,Tiago Gabriel,D,Lecce,6.62,4,8.12,2,0,0,0,0,0,0,0,5,4,2026-2027,tiagogabriel,Lecce,6.0,6.03,37.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,2.09,3,1,1,0.75,lecce,4-3-1,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,22,26/12/2004,,,,6.54,0.7,7.24,Semi-top,15-29
120136,Troilo,D,Parma,5.75,4,5.62,0,0,0,0,0,0,1,0,5,4,2026-2027,troilo,Parma,5.9,5.9,21.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,-0.28,4,0,1,1.0,parma,4-2-2,1,1,probabili formazioni,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,23,28/06/2003,,,,5.8,0.7,6.5,Scommessa,1-4
120429,Valde,D,Fiorentina,5.75,3,5.75,0,0,0,0,0,0,0,0,5,4,2026-2027,valde,,,,,,,,,,,,,0,,2,1,0,0.5,fiorentina,,0,0,,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,20,20/10/2006,,,,5.75,0.2,5.95,Scommessa,1-4
102393,Valenti,D,Parma,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,valenti,Parma,6.02,5.89,27.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,-0.39,0,1,0,0.0,parma,,0,0,,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,27,14/01/1999,,,,5.85,0.2,6.05,Scommessa,1-4
102062,Valeri,D,Parma,6.0,4,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,valeri,Parma,6.18,6.18,34.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-0.18,4,0,0,1.0,parma,4-2-2,1,1,probabili formazioni,2,3,,,,,,,6,4,1.5,46.0,38.0,1.21,28,07/12/1998,,,,6.13,0.9,7.03,Medio,5-14
110692,Vasquez,D,Genoa,5.62,4,6.25,1,0,0,0,0,0,1,0,5,4,2026-2027,vasquez,Genoa,6.08,6.14,36.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.11,4,0,2,1.0,genoa,,0,0,,0,0,squalificato,,,,,,8,4,2.0,51.0,38.0,1.34,28,22/10/1998,,,,6.17,0.0,6.17,Scommessa,1-4
120428,Viery,D,Fiorentina,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,viery,,,,,,,,,,,,,0,,2,1,0,0.5,fiorentina,4-4-0,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,21,02/01/2005,,,,6.0,0.7,6.7,Medio,5-14
71540,Vojvoda,D,Udinese,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,vojvoda,Como 1907,6.11,6.39,30.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-0.27,4,0,2,1.0,udinese,5-3-1,1,1,probabili formazioni,0,0,,,,,,,10,4,2.5,29.0,38.0,0.76,31,01/02/1995,,,,6.31,0.5,6.81,Medio,5-14
119945,Wesley,D,Roma,6.67,3,6.83,0,1,0,0,0,0,0,0,5,4,2026-2027,wesley,Roma,6.4,6.82,30.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.01,3,0,1,0.75,roma,4-2-3,1,1,probabili formazioni,0,0,,,,,,,1,4,0.25,31.0,38.0,0.82,23,06/09/2003,,,,6.82,0.7,7.52,Semi-top,15-29
94914,Yan Couto,D,Como,6.38,4,6.5,0,1,0,0,0,0,0,0,5,4,2026-2027,yancouto,,,,,,,,,,,,,0,,4,0,2,1.0,como,,0,1,stima da presenze,0,0,,,,,,,4,4,1.0,29.0,38.0,0.76,24,03/06/2002,,,obiettivo mercato,6.5,0.7,7.2,Semi-top,15-29
43014,Zappacosta,D,Atalanta,6.33,3,6.33,0,0,0,0,0,0,0,0,5,4,2026-2027,zappacosta,Atalanta,6.23,6.54,35.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-0.21,2,1,0,0.5,atalanta,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,34,11/06/1992,,,,6.5,-0.3,6.2,Scommessa,1-4
111845,Ze Pedro,D,Cagliari,6.12,4,6.0,0,0,0,0,0,0,1,0,5,4,2026-2027,zepedro,Cagliari,5.8,5.68,23.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.32,4,0,2,1.0,cagliari,,0,0,,0,0,infortunato,,,,,,2,4,0.5,53.0,38.0,1.39,29,06/06/1997,,,,5.79,0.0,5.79,Scommessa,1-4
76574,Zortea,D,Bologna,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,zortea,Bologna,5.84,5.84,32.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.16,1,1,1,0.25,bologna,,0,0,,0,0,infortunato,Contusione all'anca,18/09/2026,Il terzino alle prese con un fastidio all'anca e assente domenica scorsa contro il Napoli al Maradona. Da valutare in vista di sabato contro il Toro al Dall'Ara nella 5a giornata.,2.0,,5,4,1.25,46.0,38.0,1.21,27,19/06/1999,,,,5.87,0.0,5.87,Scommessa,1-4
109993,Østigård,D,Genoa,5.62,4,5.25,0,0,0,0,0,0,3,0,5,4,2026-2027,stigard,Genoa,6.1,6.53,30.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0,-1.28,4,0,1,1.0,genoa,2-4-1,1,1,probabili formazioni,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,27,28/11/1999,,,,6.16,0.7,6.86,Medio,5-14
66457,Adopo,C,Cagliari,6.62,4,6.88,0,2,0,0,0,0,0,0,5,4,2026-2027,adopo,Cagliari,6.16,6.21,38.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.67,4,0,0,1.0,cagliari,2-6-1,1,1,probabili formazioni,0,0,,,,,,,2,4,0.5,53.0,38.0,1.39,26,19/07/2000,,,,6.37,0.7,7.07,Medio,10-29
94911,Adrian Bernabe,C,Parma,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,adrianbernabe,Parma,6.27,6.56,32.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.56,2,1,2,0.5,parma,4-2-2,1,1,probabili formazioni,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,25,26/05/2001,,,,6.44,0.7,7.14,Medio,10-29
117416,Adzic,C,Sassuolo,6.75,4,8.62,2,1,0,0,0,0,0,0,5,4,2026-2027,adzic,Juventus,6.3,7.1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.52,3,1,3,0.75,sassuolo,2-4-3,1,1,probabili formazioni,0,3,,,,,,,7,4,1.75,34.0,38.0,0.89,20,12/05/2006,,,,7.93,0.7,8.63,Top,60-100
116902,Akinsanmiro,C,Monza,6.17,3,6.33,0,1,0,0,0,0,0,0,5,4,2026-2027,akinsanmiro,Pisa,5.96,5.94,24.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.39,2,1,1,0.5,monza,5-3-1,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,71.0,38.0,1.87,22,25/11/2004,,,,6.05,0.7,6.75,Scommessa,1-9
120322,Alex Amorim,C,Genoa,6.12,4,6.0,0,0,0,0,0,0,1,0,5,4,2026-2027,alexamorim,Genoa,5.94,5.89,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.11,1,3,1,0.25,genoa,,0,0,,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,21,18/05/2005,,,,5.95,0.2,6.15,Scommessa,1-9
120328,Alisson Santos,C,Napoli,6.17,3,6.17,0,0,0,0,0,0,0,0,5,4,2026-2027,alissonsantos,Napoli,6.29,7.14,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.97,2,1,2,0.5,napoli,,0,0,,0,0,infortunato,,,,,,5,4,1.25,36.0,38.0,0.95,24,27/09/2002,,,,6.76,0.0,6.76,Scommessa,1-9
120434,Amondarain,C,Bologna,5.83,3,5.67,0,0,0,0,0,0,1,0,5,4,2026-2027,amondarain,,,,,,,,,,,,,0,,1,2,1,0.25,bologna,,0,0,,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,21,06/01/2005,,,,5.67,0.2,5.87,Scommessa,1-9
50050,Anguissa,C,Napoli,6.17,3,6.17,0,0,0,0,0,0,0,0,5,4,2026-2027,anguissa,Napoli,6.37,7.11,18.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.94,3,0,2,0.75,napoli,,0,0,,0,0,infortunato,,,,,,5,4,1.25,36.0,38.0,0.95,31,16/11/1995,,,,6.8,-0.2,6.6,Scommessa,1-9
117169,Atta,C,Fiorentina,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,atta,Udinese,6.27,6.77,32.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1,-0.65,3,1,2,0.75,fiorentina,4-4-0,1,1,probabili formazioni,0,2,,,,,,,11,4,2.75,48.0,38.0,1.26,23,14/01/2003,,,,6.59,0.7,7.29,Medio,10-29
119493,Bakola,C,Sassuolo,6.33,3,6.5,0,1,0,0,0,0,0,0,5,4,2026-2027,bakola,Sassuolo,6.0,6.17,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,2,1,0,0.5,sassuolo,2-4-3,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,19,30/11/2007,,,,6.37,0.7,7.07,Medio,10-29
102850,Baldanzi,C,Genoa,6.0,4,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,baldanzi,Genoa,6.24,6.29,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.29,4,0,4,1.0,genoa,2-4-1,1,1,probabili formazioni,0,1,,,,,,,8,4,2.0,51.0,38.0,1.34,23,23/03/2003,,,,6.12,0.8,6.92,Scommessa,1-9
45456,Barella,C,Inter,7.12,4,8.0,1,1,0,0,0,0,0,0,5,4,2026-2027,barella,Inter,6.4,6.68,34.0,3.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0,1.32,4,0,0,1.0,inter,4-3-2,1,1,probabili formazioni,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,29,07/02/1997,,,,7.02,1.0,8.02,Semi-top,30-59
51334,Basic,C,Venezia,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,basic,Lazio,6.33,6.65,23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.65,2,0,2,0.5,venezia,,0,0,,0,0,infortunato,Infiammazione della pianta plantare,18/09/2026,"Il centrocampista out contro Frosinone e Fiorentina per noie fisiche, rimane da valutare quotidianamente in vista di sabato sera in casa contro la Lazio nella 5a giornata di campionato.",2.0,,11,4,2.75,40.0,38.0,1.05,30,25/11/1996,,,,6.52,-0.2,6.32,Scommessa,1-9
103455,Baturina,C,Como,6.88,4,8.38,2,1,0,0,0,0,1,0,5,4,2026-2027,baturina,Como 1907,6.44,7.22,29.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.16,4,0,4,1.0,como,,0,1,stima da presenze,0,2,,,,,,,4,4,1.0,29.0,38.0,0.76,23,16/02/2003,,,,7.56,1.3,8.86,Top,60-100
115389,Belahyane,C,Lazio,6.33,3,6.17,0,0,0,0,0,0,1,0,5,4,2026-2027,belahyane,Lazio,5.86,5.82,13.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.35,2,1,0,0.5,lazio,3-4-2,1,1,probabili formazioni,0,0,,,,,,,3,4,0.75,40.0,38.0,1.05,22,01/06/2004,,,,5.96,0.7,6.66,Scommessa,1-9
115133,Berisha,C,Lecce,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,berisha,Lecce,6.38,7.04,13.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.04,0,1,0,0.0,lecce,,0,0,,3,2,infortunato,Sovraccarico,01/10/2026,Il centrocampista ha lamentato un sovraccarico muscolare alla gamba e non ha preso parte al match di domenica scorsa in casa contro il Monza. Da valutare in settimana verso la sfida contro il Milan in trasferta nella 5a giornata di campionato.,15.0,,7,4,1.75,50.0,38.0,1.32,23,21/10/2003,,,,6.84,0.0,6.84,Scommessa,1-9
39156,Bernardeschi,C,Bologna,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,bernardeschi,Bologna,6.27,6.68,29.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0,-0.56,3,1,2,0.75,bologna,4-3-2,1,1,probabili formazioni,2,2,,,,,,,5,4,1.25,46.0,38.0,1.21,32,16/02/1994,,,,6.52,0.4,6.92,Scommessa,1-9
67761,Brescianini,C,Fiorentina,6.0,4,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,brescianini,Fiorentina,6.15,6.3,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.3,2,2,2,0.5,fiorentina,,0,0,,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,26,20/01/2000,,,,6.18,0.2,6.38,Scommessa,1-9
77814,Busio,C,Venezia,6.12,4,6.25,0,2,0,0,0,0,1,0,5,4,2026-2027,busio,,,,,,,,,,,,,0,,4,0,1,1.0,venezia,,0,0,,1,1,infortunato,Stiramento muscolare,,"il regista dei veneti KO l'11 settembre contro la Fiorentina vittima di una distrazione intratendinea del bicipite femorale destro. Rischia un lungo stop, di certo assente sabato sera contro la Lazio.",,sì,11,4,2.75,,,,24,28/05/2002,,,,6.25,0.1,6.35,Scommessa,1-9
119874,Cacciamani,C,Torino,6.25,4,6.38,0,1,0,0,0,0,0,0,5,4,2026-2027,cacciamani,,,,,,,,,,,,,0,,3,1,2,0.75,torino,3-4-1,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,19,29/06/2007,,,,6.38,0.7,7.08,Medio,10-29
